content_id,content_type,source
522361,597943,1747578
2064829,2047496,1415473
1122481,284172,1566673
1065686,1192001,1879843
627453,336483,1095652
966691,979996,497221
2056957,669345,42291
1106525,1233499,1135510
544086,1251556,794106
690205,59495,1094826
1354195,1561150,1221677
1682818,352436,2035625
1868373,633764,176341
1945347,686682,1073328
1503347,1741436,173397
652694,1900869,1276088
1212703,1671647,1076030
53048,2011156,1557115
1023278,863467,781465
609156,1319625,9478
1435978,592095,1825199
137127,246341,2053554
906429,200904,1682027
788947,835720,641446
1909245,295524,85167
1723888,527642,1136982
419017,2050213,1959106
587933,1673125,943712
747269,43093,1149019
399163,1473475,758797
688962,1448938,582271
1532759,190564,1611693
686685,453344,1259664
1120085,2086621,1788568
894421,2041556,1165519
1002404,1632566,536697
1318202,316356,924551
1259154,1426265,377364
269930,358498,92555
1243792,746533,592579
1143704,1964790,1665575
1691822,1431848,1111294
355298,1537935,1293285
1734154,1808941,460787
249868,1616943,491255
1909247,758922,98026
1900339,1263440,1846433
298043,586110,1078417
351920,1571715,1507190
441074,589535,433690
1345276,976541,173638
946449,1456004,1084284
344930,1533020,1340413
117662,1189783,1416026
1397031,1185163,870578
1238741,404588,85035
558605,1113358,62160
39376,96512,600820
1935976,923234,1220911
1763583,113191,1802794
428888,1854680,739620
1013281,502218,1927955
884354,2000339,1487963
1512362,967179,387525
885283,1744797,1698554
1357660,195080,1346289
1640436,2068093,1233754
13446,329432,1530210
543767,76720,346580
349482,1811669,780109
200204,671795,1432143
654767,1576114,1812154
1330466,1523760,1218329
1603010,152088,1299552
230493,1135250,20513
1121513,5617,712504
413210,1435592,713711
1809841,2085799,931707
1455860,738705,1089074
1568580,13298,510011
1380663,1676423,1538829
818975,1127195,1713010
1611789,230210,206442
855946,2044033,1370922
1217421,2058965,758686
1673525,339798,656540
1026729,1291057,1325775
1103265,1314063,993248
2042111,151372,1962520
1699541,281434,1674093
1271854,1282004,764774
84571,1084305,1122746
175239,1734202,526853
1074631,837283,177813
939612,1819600,900877
22739,1082431,1096601
494515,1970939,42033
785753,434184,1207195
995074,1467314,208244
1193488,321712,1682942
2021610,1873669,1451433
1896204,1066390,1960219
379548,1043327,362412
794193,580682,1150137
527416,845351,1709739
1941769,1123424,1060258
1295420,1018124,94449
326586,1489049,305693
906073,398274,549288
1413067,1663428,1255208
874763,1860447,191746
125210,1584250,1595322
1243116,137656,1357671
1353405,1261344,229672
804643,1468046,1248565
1396213,583680,1434021
1182846,74681,430519
560328,2023334,299863
730782,1563382,132319
1912670,2065608,766675
391695,257153,272603
890232,444490,112254
1168437,732030,8920
1237705,204250,1495206
1463770,387567,104159
1271275,1510841,431725
201977,1466360,1591056
634782,408293,908324
219769,1034953,62655
1917,1524466,1959807
1831524,1687706,1946369
634697,1178708,1307555
437165,455318,1585397
827710,1924169,16710
1802460,1285079,551621
1085861,613023,1658983
23464,659719,1537333
1994125,1561712,738360
1694242,271435,497
680365,836831,463981
1059313,930895,1418675
1649458,76162,1791128
1016573,1621881,1573554
1569306,677961,454538
43956,973209,1215578
1556943,1965768,765785
151869,1235444,798845
1909988,988459,776261
1107209,82668,683261
635561,819652,365929
1767718,1400759,580307
1492208,324479,1285899
235262,1218818,1464852
350168,1058424,1020044
1065920,2094393,1836387
96890,139051,1350635
378950,1462030,1857856
110010,1784828,1049479
639902,99425,146330
1214022,98045,672676
938,1046226,1368112
1824583,1338377,1148654
2063720,888403,1637448
1533660,162011,103985
1853821,1738355,1183055
1728228,1128248,1889842
615251,749168,2079049
1402805,398592,16870
1606309,1819528,863738
429589,756486,826851
926855,1032183,1865855
547386,1248135,2033862
69761,412332,1846485
466985,2017704,991699
1402445,147817,2040658
2087482,757547,1846326
394345,1019956,1884847
2040413,260682,698843
1888778,19560,1662197
805104,1175165,2067363
525899,1783608,1067709
205575,1477175,693566
259708,1777709,1021562
1732151,1061068,940239
1463754,1597877,1194787
1496585,467704,1769623
1276582,1697136,478655
187067,1344955,1601466
980825,1288041,214822
2075064,319229,90994
1519540,535175,346066
171244,1263128,1777793
2017494,907752,1885168
150159,1620795,650157
1892098,1532028,1147116
1169352,1418906,241043
954445,1449893,1792862
1372861,1293045,360988
1857967,709862,907432
1976204,1774904,2095288
210034,956078,72643
1764013,2083761,143524
1177286,1355609,1191063
134724,100094,395760
481776,1399588,1522790
1793669,824793,711486
1290430,734066,1706255
1068935,981885,703868
1225430,103740,277845
1119040,990797,1600051
1403124,1911493,1686484
1121712,1233350,1059185
685023,76167,937984
459121,1775535,853050
1254427,843724,1010769
1403802,240855,278952
325507,755686,1194941
127691,377562,1515078
489419,1292237,1855720
443714,1028033,89340
735940,2018648,2090452
1094667,82817,1210925
1562911,946077,1063179
1383561,855085,705422
598439,40671,650139
1207587,907142,218939
1769214,631250,883404
88175,1745819,847347
393502,1296036,957261
1638653,303164,749597
1610869,1541792,629700
705975,926420,1709357
202868,70010,2089163
1801315,1124789,576947
1652117,1104482,1642368
1112525,657176,1387217
854190,576038,762688
82106,1174939,1905128
1791740,1577527,1687892
1920245,1679073,265294
1684060,511576,1961280
837480,1771067,866288
760760,1348157,912940
958556,214659,811471
156305,154671,1689496
375428,1271204,1444654
825074,1067348,624415
1853096,548206,1683100
1216969,1609646,1022725
342064,2025154,1741565
1964065,4456,622730
1920282,1493776,1288939
1429516,993214,223838
1471835,1867136,194042
89054,1834383,1444582
1732741,2081407,844438
1012864,150334,723618
496129,1901027,1050571
678568,1832143,167025
190615,490275,1839444
1749034,879030,684249
1996607,1863017,688448
1518602,836983,351542
2050880,1103178,1855794
615169,427194,1256407
1278928,1625666,2017292
1615485,525742,2017949
472355,1346354,588843
108739,1480826,733822
847886,1992723,14219
1837648,881287,1269571
1438010,343799,368719
1574876,631912,2099365
617134,420836,331234
823172,135870,1696596
430091,1456526,465835
973400,1471729,1775475
72725,799684,1741326
236966,597782,383482
1963313,590511,349141
318607,109522,262542
1390885,743454,1021030
1233973,1119954,1331188
1202361,2078555,107236
548315,362337,387997
459140,1722843,183762
1204441,843244,899318
407698,873091,711449
1889604,1824976,54533
980371,2081427,648073
1752943,1491200,1976004
839694,2050223,29415
1678202,2069638,1260038
198811,1875570,700104
381412,337785,1740495
860120,786073,1821356
814875,1466583,1902195
1402455,718486,1937159
146916,576709,1417088
561953,828048,1387490
842807,629089,220992
1621357,1519742,2080907
384879,231012,1401448
1742577,2090428,1987429
510076,1290531,1238943
1955042,713889,2005135
484884,1700473,600260
1253886,1404548,11999
1205965,1366433,274833
716088,874275,643806
1191767,268031,2062679
808160,306401,1425232
1534612,1343691,819070
577737,837956,379029
1150615,696789,1625356
189903,321536,1073852
1346102,1199609,52532
524854,237144,1505332
44073,1677033,1253235
2017579,1498070,1008058
89600,562961,510349
2070946,145364,1163816
2095227,541687,746794
1754927,52833,1905142
1724775,1089831,1768759
1088537,2020594,1812694
1886002,1869188,1131952
142742,1701389,861373
1190257,794383,973875
1669055,555450,1469956
1909742,385018,1668677
382129,2032583,629136
1382854,1477732,407953
1840004,1736955,759112
367114,1730386,1147406
1009804,1138568,1791228
829188,908963,782998
1512618,1494880,1076775
1823961,1018921,325062
1731172,1969559,1148207
2047215,820683,789389
1016364,1497716,275323
2077797,1240992,290243
420214,1080159,977224
1512713,420526,1000683
1986541,1680746,527009
664989,1676034,1490564
49897,1236238,1893150
1026624,1568454,655192
233651,333914,1661160
995596,1570767,352856
447353,1588315,1283589
479912,108261,1489941
478347,1674319,943504
246639,760669,1100339
37313,620755,710397
547038,890364,296496
407928,715769,382956
359195,2086415,489897
990518,1293945,1049259
1385356,958796,831152
563434,9779,129714
1153979,304446,497759
1104555,1122368,1474962
1296583,1381663,1993898
65104,221415,827139
300082,646673,1552306
903956,1477585,1930720
1325960,1525780,1620978
1826812,326925,1305312
930804,449173,1252647
94827,1466395,232717
1373126,242132,409868
2084058,1692277,1808295
1161719,1261133,284814
194032,826321,848139
246164,1141684,923684
1317468,1844262,1742500
669521,487256,1108260
706804,1527801,1889647
445178,51346,727203
1882437,1043766,1231987
1976318,417070,73109
964404,1210997,344511
67187,690541,445455
919424,633359,951543
652444,2085370,167971
1769500,2093862,1225771
1811493,1534068,1832222
1912815,2077266,807828
1261686,263262,1593647
8804,1318298,1685889
341632,822953,806629
1556228,1009729,232541
2038035,1939773,767586
1692747,960085,216685
570817,1566966,580835
257794,377928,775010
206414,540984,291954
872710,1734542,969616
755854,1602129,1703062
995530,879479,1568727
1415968,1482980,913953
1478646,1824958,1033120
1588086,285896,792297
5830,1808513,1843246
350311,1120983,1594757
1099521,770864,1108904
1375791,838409,210976
1539908,1288364,732868
1265700,256514,1554721
1068610,1406206,1920449
742659,719703,533497
98529,545694,759163
871363,677819,1737649
971387,1542374,307844
102916,2025107,1210854
898425,1710387,838467
1692549,1065239,386201
982492,553542,289429
332783,1995640,1268303
704108,1103358,1756923
62604,1344822,696711
1639871,1902463,1448325
385567,1546290,273950
335144,1008827,1738713
1304795,1708823,1313304
1957866,2101123,1381239
665028,715263,1626161
1663591,62955,293413
1926197,1940325,1063708
1750530,2028682,963423
1829121,939828,348093
1903909,579187,391502
728956,1495187,1994776
741678,1485234,736769
277421,1144903,414900
297611,839614,989167
1995542,1655824,1179459
312998,1161176,1339567
350578,1438949,908459
1341697,723696,637206
1888843,37428,1195321
1940467,451867,1974145
1718831,2008231,1696688
1016614,747814,712678
2091424,851722,1596008
969172,1849406,1483039
151707,68499,228673
381161,838215,775679
1479412,878000,257630
251777,612807,1667951
823118,815996,1643155
1534359,1227148,444304
187349,233201,929270
1017001,1967657,95953
1541096,1547298,1611835
316070,1734728,1487225
1834101,1839116,79523
2065949,312152,518549
1050147,12536,639860
557063,616644,1493594
170517,267892,1784080
945760,865924,1120160
585393,1282841,1610893
1525012,176860,1496345
1725986,1312789,1186867
1810511,344752,1624237
858889,2064094,856507
738823,1314092,818154
1302002,2057870,1147563
704510,1744892,729728
265481,732460,1275285
568344,1178100,1325195
648108,1226312,1144930
250676,506755,1729980
1137367,1843922,476920
494312,988631,477237
1612405,1948511,1867120
418235,369612,729944
263416,1421400,387304
125442,1120213,1328245
31612,1731345,360500
819714,771314,1878478
1302870,674775,1660309
1210500,1483590,1771668
1806903,2005842,203267
304900,1545701,1474762
1688586,1965358,167543
1442975,1935358,1254428
141371,839244,1703730
1674129,1204600,956103
164133,184831,2047533
131662,826035,822251
1048371,1903580,402446
1955501,93495,535783
200325,80035,15707
202468,515266,1143710
1520042,1645261,1729869
578984,677707,1616788
1224232,1898369,1216331
1005788,1076844,1408704
1237530,1297186,1404953
1208097,541787,777105
244117,466871,1277061
1445511,1040723,793792
1060262,549185,1523951
1629158,2034539,1161045
1615225,127117,1921999
405655,486878,1225124
1136776,1776465,1437107
261786,1008930,1531454
2053491,1925357,742904
1943952,1609283,1821023
512549,1225965,2028867
1079360,1891054,1042664
1187042,539730,1150075
448132,1488628,2037397
1567942,997788,1269238
1184991,2003302,1094242
406109,1216846,352014
943519,345608,459194
1852722,841571,889586
79238,1115420,624439
1646847,596615,758449
235240,225675,1398177
1454989,1880052,1117570
1853622,690552,1212814
643692,2060329,1445823
1840253,251241,2083017
2089516,825006,134866
374196,1373958,2007396
1668578,649150,184883
1591314,1552786,504544
448118,174146,2046585
712148,10887,1617820
1311440,825986,921479
413529,404260,1857591
1896557,114062,1390886
1562022,606897,1083766
306668,1333589,928451
17859,1322670,1936822
461382,904632,1465685
1296701,63556,78293
1480701,1063618,1935097
1962711,1102442,1185057
313103,1129070,1776002
879831,1745600,1958635
1643853,742265,928417
247560,1141128,1955111
1082910,387740,252392
1646736,88673,1729044
1863525,1248526,706354
1885472,843736,1422974
816841,741971,1542832
883487,11019,740437
545162,1253519,1584969
1246064,1063575,1306865
734704,484001,2000874
1150526,1681573,476484
268925,292684,993125
1324333,2041109,1087803
2051412,63141,1042650
1411331,1675173,1430860
539954,258607,400659
565416,279047,2004269
265990,2092420,1417152
228555,1388902,716894
693742,818749,600298
297256,1981006,624343
611274,465294,1347790
1567859,1679264,1014796
196268,981105,799722
1549605,1462380,1639835
976267,1131964,1655028
1749194,592924,613459
1243923,448377,1061530
2055356,158770,1759687
422672,382568,1677814
187780,2087411,994265
102223,252348,1131010
1324831,430312,1371144
744931,1044243,1447380
1807038,1435394,662857
648825,337057,109668
1245346,1559855,459252
880986,1413838,226926
4929,1891206,1237921
1214718,1270003,1272391
938610,1722150,746816
207764,2029065,1092334
443471,1518876,1361770
403611,927211,1018321
462257,687351,503287
1858933,223205,475299
2095114,1373907,1102754
167895,34681,851569
74374,1092638,1107414
741104,1520423,412713
1247300,1179105,1212702
492373,1926853,291783
1027473,141048,975685
1409168,1524977,477793
1640097,658160,2038237
582417,2010026,1009980
831480,820275,421955
1735759,622401,594022
684434,1819918,898053
2037117,191012,728123
1074850,41791,1392133
303343,764684,1787698
1846409,1185023,1944446
377441,1706425,1651035
1029722,2016855,401570
76116,1289850,345367
104678,602787,2080578
1901688,868449,1329950
15814,1522168,773808
696927,1350853,1168568
616550,905594,891175
782857,495761,866536
1324012,1927562,560426
1869334,67688,606260
383418,304159,1700041
812900,68770,1627887
1844177,88906,621224
1462408,645948,1990929
1504443,1709168,536341
1745956,1272255,910476
427351,920571,1634749
1117270,617961,278959
1713154,1333908,226236
1909642,910514,241717
2018542,1358077,778771
932204,1446400,1520089
1116052,1215499,788624
506609,432474,710653
2053753,1043546,1126893
1497701,1151604,1850427
903541,143497,1522601
432316,1255283,377931
104457,254032,1562796
1929371,52073,164948
1542825,936609,2077518
924692,336317,1050673
792123,560730,1045927
1736590,1595695,407180
539800,846129,194089
430107,1657293,1048221
774081,1813239,1351575
986363,1082710,1526011
617218,1022486,68737
379472,1903567,523827
1711121,1368539,254143
313298,1312857,285789
257536,1631485,1659408
1496290,324290,1205802
1879917,971905,1984199
731750,1433197,1582019
1849810,1558027,1117668
1040620,1198018,963873
648860,1334008,1765336
1253898,654696,1788015
2071599,1232752,1304454
1107325,1110948,951865
561529,826559,2044041
354984,2021268,480794
1100041,1530283,650609
56176,1215823,1208961
747468,1259278,1752905
377900,1908739,717027
360995,593964,1405067
97179,1639882,1289873
953745,1087056,1253115
1826027,1332789,782433
660506,1702025,26907
2057905,982720,412043
367113,694624,551236
719102,1149814,284058
596237,1853410,1519429
755736,1966146,84739
1182328,1817735,808885
423953,1246406,859181
576496,1525853,1937036
1628917,864593,1816557
1862574,2051755,452843
646063,52494,467160
420086,1350828,287393
1614572,1244147,657660
1821452,1864382,1887043
1659886,1449062,811682
2070385,1707358,1529731
527660,1122160,1989877
291142,1062362,837655
2015462,1449909,1675226
1328717,78110,209473
1044136,287248,664027
1455440,1276098,1429668
1016285,1231170,362681
34463,289975,443897
1570949,1413727,817390
1231807,1970485,1848554
558876,870561,1086217
1769815,1870272,1265217
908035,1478354,1140244
598008,108901,581772
2064072,612760,832084
1859885,335809,1823400
1779015,84991,1557320
268539,524746,1387992
1190951,1412082,1699640
512741,1495670,1612986
460457,1327629,938545
1147675,1342760,215738
1369266,233257,588639
909247,115475,118523
1662345,1452850,1591366
972844,895821,1935566
1486691,1206615,54186
864164,1697515,1127496
432612,5589,30121
944096,1027516,1807608
455078,476830,399817
414143,1776553,545209
520673,817200,386083
1786077,938171,915967
682628,981519,1708657
216151,260746,692157
1519293,1559925,779582
1376769,1490236,23540
958572,1535282,1383321
182189,1683460,1331929
1469688,1760705,569323
2015507,1083442,1092242
1116379,245613,111068
1358959,106868,1060275
1574485,680383,682676
1094514,1620265,2045803
1325220,903667,704322
624133,606337,212872
1976048,597275,784387
512753,1106441,1337438
1975164,204987,172329
670096,1580209,598620
1966950,1432723,254683
1077812,1325800,646272
257155,94374,2069338
1108477,1056303,1941909
551272,941647,1636320
694839,475282,763562
1075193,1110306,809643
1159984,1427756,990739
250583,24056,874495
1274232,247620,590791
69362,718325,332711
1478879,1310674,415820
1147764,611571,1747691
80524,1657383,2056797
814379,627015,562634
1555128,1169045,684786
1734286,919310,1911866
825149,402437,1977012
453153,532097,141526
1108949,236623,1504047
1219686,1906186,208754
567329,765034,2101509
201827,523502,1263256
1542190,769402,1217080
14073,591854,2030599
465444,82897,185651
1363902,938829,1257665
1078055,1900815,368174
1442998,680968,100793
562835,1274603,100641
1322329,1038070,1480855
1559024,1871372,1781463
1921619,624320,1659881
1525883,1018865,2000854
246035,1580781,653083
551600,960790,896448
1049870,216793,1683698
1326840,162506,2036209
1360774,1365305,1608657
522939,1170608,119967
1362055,1900958,444766
2065788,305387,350030
1954525,1711050,303278
1710325,681839,1760531
956400,1065823,2026040
659633,2058743,1943455
1067424,864689,1171376
362375,89005,451980
192541,1677422,470050
308323,758447,1642714
224063,1777177,1067441
904101,682114,796246
403173,1512303,306103
1176034,597424,530975
327658,1635353,1993743
1722890,281054,1312739
127998,1043482,509611
1485142,1823632,1183772
555253,176589,458391
1304887,461284,1060060
1825316,182565,1251445
1472372,1826290,1874485
955459,35939,1479823
1390186,49036,111228
551599,1788649,1106549
1475729,210997,31060
1956223,1178311,765385
1665031,1193013,345298
890859,1422545,623866
1822796,1222599,1216593
1536464,1264296,1978940
1720373,229141,1561754
329677,925162,2034249
1428050,246077,696235
947198,1977805,108714
285707,514004,1413856
1304334,1210185,695857
950893,1207000,130049
122420,1994048,1399432
506554,406450,407348
123455,411323,468011
14154,13087,1875941
1417204,854589,473999
1953022,526440,1973870
1411106,1120631,1814935
1839682,457761,464118
32766,1531627,461906
235110,1761031,1640421
1027626,2016436,735030
1146922,389291,201621
199321,731212,1196144
1339465,1065499,1347369
21220,451242,1382443
223073,993914,1270492
736855,194867,1536663
1051044,129813,1163373
56014,99950,1455541
965771,833968,1318548
2008490,1964716,846509
1435402,1233463,540872
265729,1774538,613688
588918,1133199,47441
19042,151983,718657
1496076,804690,1398883
1348673,503072,1489342
2035089,172972,399890
17174,719212,818869
931054,909924,460117
1574344,767876,170995
349187,755984,641293
1080386,1091408,840479
472095,1226927,1753307
589928,691891,367024
551651,824629,211796
1239840,1746213,1831318
788091,914238,1379985
397149,1966577,672576
1804584,1539880,88317
1350217,1456884,164135
1633197,2029042,692850
94602,1306132,365199
309984,1755328,1791910
904892,1183517,1831147
2036714,752817,45852
469964,1666732,1078497
1605081,1089685,1286932
1937869,2059762,80707
1711136,966662,865992
187941,306293,1761876
342863,2052533,320009
577077,1365218,1020424
1505775,39948,1520923
944243,1432876,1601155
1122893,384469,1961479
184691,563330,901269
1048136,2016559,2056321
383756,466577,138988
1416055,80368,777190
633422,1139827,511596
1471143,911861,1094104
1813892,1540193,527436
1215407,635970,50182
1129926,1737870,1033485
295286,355377,1538078
1448592,676663,1574251
902772,1672414,1160949
1366852,1552642,1417175
511472,628419,1724630
1748199,1955616,952351
1280650,1935250,1108415
669107,1632988,1991326
221103,1162671,1596001
1627449,15926,2094347
628215,513461,219876
863510,283933,354578
1256100,2026583,1135394
1511235,1484138,630563
1587725,938921,1761504
1256018,1735230,129793
349239,1650118,2061364
1219913,1536897,1051478
211565,179150,1392723
250927,1028670,1919087
932039,1273319,2100266
216345,396552,1268893
1326783,942797,223675
1790079,455024,923649
1935894,1524207,151069
1911842,1791997,349195
678038,388379,620825
439470,562210,1862871
1184261,871691,2062570
912510,2066339,186465
1519931,1191786,2053584
935866,1088106,702948
768113,1794066,1664988
1233777,1826078,268827
555509,1526772,1819095
1345627,653051,1173740
1936855,895447,1892318
2095695,1070106,1898510
1837334,431616,1573372
2084243,61673,765187
443595,1041802,603021
1814958,1102493,312917
1036412,1411668,980061
1453782,1359422,248968
353039,1339552,1481334
206672,15670,1075397
1646060,1719774,1055538
1428476,636136,762710
2042017,1431791,1118547
326056,1196565,1493722
419866,1080477,1821959
49927,1335370,1898851
1251166,1600682,208237
305274,2083510,959630
1467303,703345,352895
1613365,397613,1696191
1965408,2066018,290521
640585,1513194,1810270
1214025,16936,598727
698596,259884,510995
439634,963026,121229
869145,1186185,1761849
1927302,661243,1812333
1263575,1116284,1449202
1468928,265904,3996
209064,199718,1134199
170787,1006947,1783320
1647462,1821683,287653
935278,1138522,176731
588742,1803348,1733715
430125,2093313,1307572
99230,582765,1180295
1746393,1110636,193882
82728,117045,2027836
1339136,1752263,2091386
1032908,1025685,831904
1666271,1895183,847162
757817,837541,1061582
799567,1655242,147256
1201541,1263647,1928508
266884,830212,204051
1151542,1717003,308203
1320751,707610,299276
1448265,1546492,330740
253010,1668340,1389588
26979,83682,694441
461305,1059977,1727222
2073039,1776795,81249
412611,908814,1059980
1141601,905304,1024825
545633,1295366,1274670
15523,1870245,372311
143030,2048236,1644562
815272,198911,1747703
1013990,365244,1410906
376772,982646,1039674
1465184,1465875,1816233
1931292,966786,1155546
392787,1045807,1086538
278073,167648,455594
697607,1707802,421545
1020940,768612,3484
1857291,272117,1847771
213586,281546,1156846
1188233,870718,1597230
734228,395008,1944020
1462307,1864875,1960441
2101964,165189,1366372
378343,1741824,417917
1967665,937751,1496646
410473,1132255,1782332
1293108,502044,1832098
726772,351297,984411
1034127,1146541,1563731
352107,2089593,677597
650068,2097896,2031340
1135744,439487,912491
1421075,1706501,604093
1084849,1003628,1664382
1105445,1644104,464122
690540,1165393,639602
424224,139672,1786568
755639,2052531,2071797
1147005,1996198,1379291
537025,1089434,2018687
156322,510872,851170
1935857,413617,122609
1224534,134242,2075244
1655119,751390,1247665
613986,1499526,489167
997964,1420658,148878
476064,692345,181891
1393589,369541,1061474
135036,646039,1823774
119387,342837,532221
1243086,1169578,1500260
1153409,1490516,1185272
1181599,517242,1581685
450717,1617353,1169497
1369908,1435972,201350
189315,1521756,1926219
155039,1385922,1633857
519880,16232,1716048
1339672,1802896,593105
1871993,1395660,150985
1605128,1282662,760993
1032698,1032612,2001521
2011677,1870115,1564093
1529149,1826793,1602084
577255,80482,962242
2023539,741502,1984940
1727090,1842177,1237140
1305240,255198,406107
870320,1147871,1663875
1408777,52261,1091515
1846415,740188,1450980
756412,764385,1987620
2058921,1977211,802931
420720,1541120,1742296
2096852,51580,441177
483547,338666,473663
1991708,1465818,828036
1930424,1971958,722485
392981,451076,1952843
557526,1685517,1263904
674043,1503143,206024
709782,1593454,1752910
500335,1504917,2004750
1243318,388508,639340
1984919,2217,2050169
1310964,707050,1846946
89517,17977,1790018
754686,1368951,1287299
1203828,1467785,453275
1387642,252247,181908
1175595,2005631,1589469
1504267,212707,1048598
1186252,376196,1128290
51198,933797,1078553
555437,2077754,1809728
481722,1652389,1778974
1958593,108616,1373965
1643763,1994646,1274485
1185804,591795,1474341
1513337,1843258,379672
1952295,1318907,364129
1321271,292883,1021554
1593434,506309,1639275
807015,738338,1720287
619948,1490669,697544
971902,1643047,1570171
1620193,539598,1672533
966539,2055070,1474059
1601152,1311266,2092689
1468946,857864,1323578
1165640,1267297,1241992
422285,325732,249620
1266550,266840,2084277
1256474,1286663,1861160
1827099,2092983,1987913
1845045,1843738,2068097
705614,1858388,245713
731903,518654,882935
172622,953965,1484519
1357088,730015,1318342
701753,249827,1545579
305130,268009,1114411
1827586,191130,965774
43235,17770,1129487
429007,1995934,1032464
302305,488705,1986748
454916,1751377,378567
1932420,527485,1227025
274227,1666780,377618
1343997,924082,409122
1298196,1719883,1275777
854421,256228,1411339
1178958,1064890,2050389
915795,804336,2060454
1753930,1705896,1312124
1112334,1713780,1087593
1864231,103592,413743
1113929,589770,1269067
1205954,1048822,1815252
242373,1082201,113984
1803840,1737650,836671
866206,1119031,1219873
1858336,1938178,810776
1327224,779631,132892
225400,1863029,336842
1612076,1103610,1248259
489396,238471,36497
38653,1138671,563260
1608097,1127393,1380332
923709,1273766,112313
2061047,543597,648099
282320,1023162,1877257
304836,1160305,484646
2016959,621320,1053144
1081825,1878985,817707
1133780,523220,924630
1019333,149119,1439375
1100270,2061881,872161
1073513,1985369,67873
1459950,807968,2082953
112250,469372,270457
919163,527525,7232
584120,223480,1456447
750597,1606470,1816033
1087523,782608,7506
1088987,353682,1496110
207678,392989,695615
494330,1914068,1649223
81454,1236810,873568
422130,1030537,945815
1157486,965307,2070501
657452,633266,359802
2004770,240780,392139
505877,1528981,1671560
1204940,590732,1088640
1593811,684999,1294897
1231056,488194,1495151
739606,1445815,782659
566179,1103813,574704
1139385,1379485,1052806
2004498,1262692,1594706
972494,1964111,176502
2032910,1508607,825623
394832,128947,1247632
818744,299202,824630
307521,2088341,883068
1703968,1218954,104491
1185858,1712456,1641054
2010087,965631,511933
1756533,1894188,869918
1644279,1886616,550834
1255742,164631,2031645
921139,2001468,228615
1381812,1190784,579669
1111494,1962354,1225840
1353938,649596,91272
1209332,1997048,1813252
471786,126688,1082924
185117,580377,972672
621544,1353854,299679
1433342,1440358,1143764
1985331,224520,1711615
1833588,819816,622881
400151,1902856,1962851
1691910,1713120,357595
625003,2098898,634515
1383004,1109907,1869095
398276,852526,1045227
1324986,649444,80983
2054955,1867968,963914
727087,640222,724740
728896,151639,1420147
865729,1249712,1529738
502621,486912,544999
1251210,1366122,1214945
1833497,204642,1822145
649797,1590973,277169
452274,1013133,1005560
1226297,1281232,1702230
999400,115622,1189827
901481,1863836,691510
970982,1946352,1498785
1815092,618373,1631109
197104,1675842,487947
101474,2078894,488442
511501,1016562,294484
1701137,2039498,1123145
1632438,1056289,1372712
1537286,1143232,167401
2091350,607258,681716
1325616,1672975,1296209
1022172,452954,1509290
966112,1981559,2048631
331514,1760277,1619278
894517,1064217,1047256
1519683,1538162,80526
618701,706135,456083
991295,739814,628881
590229,1589820,2014017
1310542,50967,54077
1543268,1020530,312397
228847,869001,1725908
641888,981654,656768
1254292,384639,1414060
576666,79260,948259
2049365,1953559,214425
279584,1450556,1942716
206538,664672,661935
1260688,44038,1940885
933354,371311,2017304
1105211,1106071,638135
275481,744603,1863998
818311,1838273,1257038
763618,1302640,798963
1462620,1009457,1337778
31853,1810111,387538
628621,1089633,1953536
1160574,292177,686381
99492,1735768,374156
835385,641009,1313407
571759,1554617,835772
1354588,1896579,583627
1260003,1116834,379967
1623534,1322105,1547732
316532,22548,817259
1389056,849828,1596217
1431210,777985,167431
771481,7802,386293
167311,936928,1432857
1219948,1596558,773683
1896420,2019316,1254368
82827,2049679,396985
1682447,981587,1999717
2080351,154372,426026
1098468,1103352,1415684
1329194,1416054,258227
265741,1738860,1694753
833250,251177,1972532
1507148,631619,753844
730676,907300,1936507
1992508,608066,1815600
312839,852181,1685235
735915,97470,985879
1778458,2020908,1167503
337899,108250,541809
500333,1992690,1496837
2050742,563370,695432
824995,1845977,502266
68397,1047610,1061881
1547061,423831,394199
68938,980557,659675
711225,916035,1340592
578073,228119,1682110
37950,117063,461201
616657,1122361,918299
903407,857493,1747039
2089320,744759,1383455
589501,1731551,367235
1758909,596214,1507971
1557444,1327327,612994
1275975,1284763,154347
1752349,301922,43574
1764388,165226,1480603
695759,2007616,1562806
1311143,511048,2074952
1456295,755066,1287161
265097,1419564,158534
1041905,40812,1452105
1277898,1066590,1852950
1016149,1354999,820857
891191,1171864,577190
1316822,1964231,869435
1071748,1359011,1530938
635292,1396948,1690560
246746,1296331,735455
1975081,2100363,910357
1558518,1819653,74752
1075320,528669,2014452
1852032,265394,554667
712685,1411945,268679
1185823,1403543,447085
312810,1167389,102845
362527,13484,117833
1509707,1896616,15999
709085,826655,1518255
1982790,1530759,56039
423250,2097493,335599
1210445,878995,768548
1046196,1061340,1852015
1137665,1425593,1940588
218232,1023416,421562
1088360,589785,1419368
354795,924443,683378
992715,1739119,1315407
867387,1164334,1122266
2096909,353889,1240715
579694,651022,1952650
561284,1350124,407121
970038,95501,1372715
1849157,852367,1406568
2095126,1904154,1517028
1233244,1159355,1386277
1582662,1400482,1299352
1689536,1308046,1847837
234253,1508587,300753
1436305,1810781,175658
1209012,771864,1131752
1502810,1280384,500113
1934620,1436167,1142800
1631443,1056871,702844
